Operacao,Estrutura,k,Esparsidade,Tempo_ns,Memoria_Bytes
GET,Tree,8710,2.1775e-05,1805789,0
SOMA,Hash,8810,2.2025e-05,5379933,3544912
SOMA,Tree,8810,2.2025e-05,16477917,4034728
MULT,Hash,8810,2.2025e-05,1586538,1289520
MULT,Tree,8810,2.2025e-05,5644656,945944
TRANS,Hash,8810,2.2025e-05,25,0
TRANS,Tree,8810,2.2025e-05,32,0
ESCALAR,Hash,8810,2.2025e-05,130195,0
ESCALAR,Tree,8810,2.2025e-05,269749,0
SET,Hash,8810,2.2025e-05,2231793,2085312
SET,Tree,8810,2.2025e-05,7117224,2244680
GET,Hash,8810,2.2025e-05,388618,0
GET,Tree,8810,2.2025e-05,1879048,0
SOMA,Hash,8910,2.2275e-05,5604201,3570640
SOMA,Tree,8910,2.2275e-05,16503908,4065688
MULT,Hash,8910,2.2275e-05,1574348,1300400
MULT,Tree,8910,2.2275e-05,5792249,958808
TRANS,Hash,8910,2.2275e-05,20,0
TRANS,Tree,8910,2.2275e-05,30,0
ESCALAR,Hash,8910,2.2275e-05,127315,0
ESCALAR,Tree,8910,2.2275e-05,274317,0
SET,Hash,8910,2.2275e-05,2222019,2098112
SET,Tree,8910,2.2275e-05,7039503,2258168
GET,Hash,8910,2.2275e-05,381350,0
GET,Tree,8910,2.2275e-05,1900507,0
SOMA,Hash,9010,2.2525e-05,5545309,3596240
SOMA,Tree,9010,2.2525e-05,16713024,4108416
MULT,Hash,9010,2.2525e-05,1609666,1317936
MULT,Tree,9010,2.2525e-05,5940062,995536
TRANS,Hash,9010,2.2525e-05,53,0
TRANS,Tree,9010,2.2525e-05,31,0
ESCALAR,Hash,9010,2.2525e-05,134878,0
ESCALAR,Tree,9010,2.2525e-05,275351,0
SET,Hash,9010,2.2525e-05,2241537,2110912
SET,Tree,9010,2.2525e-05,7234433,2286352
GET,Hash,9010,2.2525e-05,398802,0
GET,Tree,9010,2.2525e-05,1896497,0
SOMA,Hash,9110,2.2775e-05,5612384,3621840
SOMA,Tree,9110,2.2775e-05,16948379,4147712
MULT,Hash,9110,2.2775e-05,1640652,1329328
MULT,Tree,9110,2.2775e-05,6063630,1018616
TRANS,Hash,9110,2.2775e-05,19,0
TRANS,Tree,9110,2.2775e-05,29,0
ESCALAR,Hash,9110,2.2775e-05,132198,0
ESCALAR,Tree,9110,2.2775e-05,281044,0
SET,Hash,9110,2.2775e-05,2239690,2123712
SET,Tree,9110,2.2775e-05,7386786,2298080
GET,Hash,9110,2.2775e-05,419225,0
GET,Tree,9110,2.2775e-05,1885233,0
SOMA,Hash,9210,2.3025e-05,5719857,3647440
SOMA,Tree,9210,2.3025e-05,17332048,4179616
MULT,Hash,9210,2.3025e-05,1644869,1320240
MULT,Tree,9210,2.3025e-05,6034303,1000808
TRANS,Hash,9210,2.3025e-05,26,0
TRANS,Tree,9210,2.3025e-05,36,0
ESCALAR,Hash,9210,2.3025e-05,132858,0
ESCALAR,Tree,9210,2.3025e-05,295099,0
SET,Hash,9210,2.3025e-05,2308450,2136512
SET,Tree,9210,2.3025e-05,7434942,2324944
GET,Hash,9210,2.3025e-05,421586,0
GET,Tree,9210,2.3025e-05,1909775,0
SOMA,Hash,9310,2.3275e-05,5767292,3673040
SOMA,Tree,9310,2.3275e-05,17490982,4221640
MULT,Hash,9310,2.3275e-05,1643004,1332784
MULT,Tree,9310,2.3275e-05,6205029,1017944
TRANS,Hash,9310,2.3275e-05,19,0
TRANS,Tree,9310,2.3275e-05,32,0
ESCALAR,Hash,9310,2.3275e-05,131621,0
ESCALAR,Tree,9310,2.3275e-05,295592,0
SET,Hash,9310,2.3275e-05,2332005,2149312
SET,Tree,9310,2.3275e-05,7461286,2344504
GET,Hash,9310,2.3275e-05,403700,0
GET,Tree,9310,2.3275e-05,1940580,0
SOMA,Hash,9410,2.3525e-05,5764112,3698384
SOMA,Tree,9410,2.3525e-05,17620292,4254992
MULT,Hash,9410,2.3525e-05,1697880,1355824
MULT,Tree,9410,2.3525e-05,6346607,1055792
TRANS,Hash,9410,2.3525e-05,19,0
TRANS,Tree,9410,2.3525e-05,28,0
ESCALAR,Hash,9410,2.3525e-05,141732,0
ESCALAR,Tree,9410,2.3525e-05,294184,0
SET,Hash,9410,2.3525e-05,2321462,2162112
SET,Tree,9410,2.3525e-05,7614540,2378408
GET,Hash,9410,2.3525e-05,413189,0
GET,Tree,9410,2.3525e-05,1957039,0
SOMA,Hash,9510,2.3775e-05,5880262,3724240
SOMA,Tree,9510,2.3775e-05,17847307,4286680
MULT,Hash,9510,2.3775e-05,1752514,1373744
MULT,Tree,9510,2.3775e-05,6495992,1091448
TRANS,Hash,9510,2.3775e-05,51,0
TRANS,Tree,9510,2.3775e-05,31,0
ESCALAR,Hash,9510,2.3775e-05,142059,0
ESCALAR,Tree,9510,2.3775e-05,292117,0
SET,Hash,9510,2.3775e-05,2334945,2174912
SET,Tree,9510,2.3775e-05,7713530,2400168
GET,Hash,9510,2.3775e-05,429241,0
GET,Tree,9510,2.3775e-05,1968111,0
SOMA,Hash,9610,2.4025e-05,6001095,3749712
SOMA,Tree,9610,2.4025e-05,18227869,4322080
MULT,Hash,9610,2.4025e-05,1804112,1393456
MULT,Tree,9610,2.4025e-05,6734577,1126648
TRANS,Hash,9610,2.4025e-05,18,0
TRANS,Tree,9610,2.4025e-05,31,0
ESCALAR,Hash,9610,2.4025e-05,136151,0
ESCALAR,Tree,9610,2.4025e-05,310068,0
SET,Hash,9610,2.4025e-05,2395676,2187712
SET,Tree,9610,2.4025e-05,7768328,2421664
GET,Hash,9610,2.4025e-05,440314,0
GET,Tree,9610,2.4025e-05,1963210,0
SOMA,Hash,9710,2.4275e-05,6004148,3775440
SOMA,Tree,9710,2.4275e-05,18124327,4361928
MULT,Hash,9710,2.4275e-05,1808262,1396784
MULT,Tree,9710,2.4275e-05,6784533,1128152
TRANS,Hash,9710,2.4275e-05,19,0
TRANS,Tree,9710,2.4275e-05,25,0
ESCALAR,Hash,9710,2.4275e-05,136906,0
ESCALAR,Tree,9710,2.4275e-05,297793,0
SET,Hash,9710,2.4275e-05,2450709,2200512
SET,Tree,9710,2.4275e-05,7716399,2444216
GET,Hash,9710,2.4275e-05,445943,0
GET,Tree,9710,2.4275e-05,2017305,0
SOMA,Hash,9810,2.4525e-05,6038956,3800912
SOMA,Tree,9810,2.4525e-05,18356290,4386240
MULT,Hash,9810,2.4525e-05,1837862,1405488
MULT,Tree,9810,2.4525e-05,6865628,1141840
TRANS,Hash,9810,2.4525e-05,19,0
TRANS,Tree,9810,2.4525e-05,28,0
ESCALAR,Hash,9810,2.4525e-05,140882,0
ESCALAR,Tree,9810,2.4525e-05,306031,0
SET,Hash,9810,2.4525e-05,2472417,2213312
SET,Tree,9810,2.4525e-05,7895823,2459640
GET,Hash,9810,2.4525e-05,465754,0
GET,Tree,9810,2.4525e-05,2092662,0
SOMA,Hash,9910,2.4775e-05,6108722,3826640
SOMA,Tree,9910,2.4775e-05,18331083,4427496
MULT,Hash,9910,2.4775e-05,1882056,1426224
MULT,Tree,9910,2.4775e-05,7066353,1181456
TRANS,Hash,9910,2.4775e-05,20,0
TRANS,Tree,9910,2.4775e-05,30,0
ESCALAR,Hash,9910,2.4775e-05,145649,0
ESCALAR,Tree,9910,2.4775e-05,326027,0
SET,Hash,9910,2.4775e-05,2454489,2226112
SET,Tree,9910,2.4775e-05,7960852,2485008
GET,Hash,9910,2.4775e-05,450437,0
GET,Tree,9910,2.4775e-05,2096953,0
SOMA,Hash,10100,2.525e-05,6270348,3875280
SOMA,Tree,10100,2.525e-05,19245603,4494520
MULT,Hash,10100,2.525e-05,2067813,1614144
MULT,Tree,10100,2.525e-05,7274651,1214384
TRANS,Hash,10100,2.525e-05,25,0
TRANS,Tree,10100,2.525e-05,65,0
ESCALAR,Hash,10100,2.525e-05,140175,0
ESCALAR,Tree,10100,2.525e-05,321288,0
SET,Hash,10100,2.525e-05,2527695,2250432
SET,Tree,10100,2.525e-05,8242287,2527672
GET,Hash,10100,2.525e-05,449846,0
GET,Tree,10100,2.525e-05,2164454,0
SOMA,Hash,11100,2.775e-05,7244214,4803968
SOMA,Tree,11100,2.775e-05,21409129,4842600
MULT,Hash,11100,2.775e-05,2409190,1758528
MULT,Tree,11100,2.775e-05,9597925,1453008
TRANS,Hash,11100,2.775e-05,38,0
TRANS,Tree,11100,2.775e-05,255,0
ESCALAR,Hash,11100,2.775e-05,154062,0
ESCALAR,Tree,11100,2.775e-05,349472,0
SET,Hash,11100,2.775e-05,2961527,2710480
SET,Tree,11100,2.775e-05,9037577,2739728
GET,Hash,11100,2.775e-05,448253,0
GET,Tree,11100,2.775e-05,2394725,0
SOMA,Hash,12100,3.025e-05,7952304,5059840
SOMA,Tree,12100,3.025e-05,24970131,5178952
MULT,Hash,12100,3.025e-05,2663846,1882688
MULT,Tree,12100,3.025e-05,10094344,1639616
TRANS,Hash,12100,3.025e-05,18,0
TRANS,Tree,12100,3.025e-05,58,0
ESCALAR,Hash,12100,3.025e-05,164768,0
ESCALAR,Tree,12100,3.025e-05,382066,0
SET,Hash,12100,3.025e-05,3192903,2838480
SET,Tree,12100,3.025e-05,9775964,2946768
GET,Hash,12100,3.025e-05,524359,0
GET,Tree,12100,3.025e-05,2641956,0
SOMA,Hash,13100,3.275e-05,8383210,5315840
SOMA,Tree,13100,3.275e-05,25501029,5500456
MULT,Hash,13100,3.275e-05,3089699,2045120
MULT,Tree,13100,3.275e-05,11674044,1896320
TRANS,Hash,13100,3.275e-05,23,0
TRANS,Tree,13100,3.275e-05,32,0
ESCALAR,Hash,13100,3.275e-05,171944,0
ESCALAR,Tree,13100,3.275e-05,418075,0
SET,Hash,13100,3.275e-05,3481725,2966480
SET,Tree,13100,3.275e-05,10605948,3163752
GET,Hash,13100,3.275e-05,549792,0
GET,Tree,13100,3.275e-05,2813170,0
SOMA,Hash,14100,3.525e-05,8924559,5571968
SOMA,Tree,14100,3.525e-05,26566822,5828056
MULT,Hash,14100,3.525e-05,3596831,2236864
MULT,Tree,14100,3.525e-05,13529951,2188000
TRANS,Hash,14100,3.525e-05,20,0
TRANS,Tree,14100,3.525e-05,28,0
ESCALAR,Hash,14100,3.525e-05,180419,0
ESCALAR,Tree,14100,3.525e-05,443874,0
SET,Hash,14100,3.525e-05,3691720,3094480
SET,Tree,14100,3.525e-05,11556012,3366656
GET,Hash,14100,3.525e-05,609309,0
GET,Tree,14100,3.525e-05,3118082,0
SOMA,Hash,15100,3.775e-05,9523398,5827840
SOMA,Tree,15100,3.775e-05,28793699,6124016
MULT,Hash,15100,3.775e-05,4173313,2723920
MULT,Tree,15100,3.775e-05,15163088,2407320
TRANS,Hash,15100,3.775e-05,18,0
TRANS,Tree,15100,3.775e-05,36,0
ESCALAR,Hash,15100,3.775e-05,190208,0
ESCALAR,Tree,15100,3.775e-05,473798,0
SET,Hash,15100,3.775e-05,3949340,3222480
SET,Tree,15100,3.775e-05,12286435,3553368
GET,Hash,15100,3.775e-05,668467,0
GET,Tree,15100,3.775e-05,3356151,0
SOMA,Hash,16100,4.025e-05,10106565,6083968
SOMA,Tree,16100,4.025e-05,30277572,6425656
MULT,Hash,16100,4.025e-05,4747997,2960592
MULT,Tree,16100,4.025e-05,17307100,2734968
TRANS,Hash,16100,4.025e-05,18,0
TRANS,Tree,16100,4.025e-05,40,0
ESCALAR,Hash,16100,4.025e-05,198530,0
ESCALAR,Tree,16100,4.025e-05,499873,0
SET,Hash,16100,4.025e-05,4241021,3350480
SET,Tree,16100,4.025e-05,13174814,3757768
GET,Hash,16100,4.025e-05,714037,0
GET,Tree,16100,4.025e-05,3590384,0
SOMA,Hash,17100,4.275e-05,10701345,6339840
SOMA,Tree,17100,4.275e-05,32392873,6717744
MULT,Hash,17100,4.275e-05,5164456,3130960
MULT,Tree,17100,4.275e-05,19636498,2964472
TRANS,Hash,17100,4.275e-05,40,0
TRANS,Tree,17100,4.275e-05,35,0
ESCALAR,Hash,17100,4.275e-05,205236,0
ESCALAR,Tree,17100,4.275e-05,569181,0
SET,Hash,17100,4.275e-05,4479472,3478480
SET,Tree,17100,4.275e-05,14136934,3930136
GET,Hash,17100,4.275e-05,810954,0
GET,Tree,17100,4.275e-05,3889317,0
SOMA,Hash,18100,4.525e-05,11205352,6595968
SOMA,Tree,18100,4.525e-05,34758429,7000552
MULT,Hash,18100,4.525e-05,5769421,3381200
MULT,Tree,18100,4.525e-05,21355524,3297216
TRANS,Hash,18100,4.525e-05,19,0
TRANS,Tree,18100,4.525e-05,35,0
ESCALAR,Hash,18100,4.525e-05,223261,0
ESCALAR,Tree,18100,4.525e-05,559326,0
SET,Hash,18100,4.525e-05,4729354,3606480
SET,Tree,18100,4.525e-05,15090731,4118960
GET,Hash,18100,4.525e-05,855185,0
GET,Tree,18100,4.525e-05,4094005,0
SOMA,Hash,19100,4.775e-05,11903385,6851840
SOMA,Tree,19100,4.775e-05,36551681,7287184
MULT,Hash,19100,4.775e-05,6418857,3634896
MULT,Tree,19100,4.775e-05,23625650,3612832
TRANS,Hash,19100,4.775e-05,19,0
TRANS,Tree,19100,4.775e-05,33,0
ESCALAR,Hash,19100,4.775e-05,220561,0
ESCALAR,Tree,19100,4.775e-05,594267,0
SET,Hash,19100,4.775e-05,4996645,3734480
SET,Tree,19100,4.775e-05,15864663,4295024
GET,Hash,19100,4.775e-05,893127,0
GET,Tree,19100,4.775e-05,4305877,0
SOMA,Hash,20100,5.025e-05,12585614,7107968
SOMA,Tree,20100,5.025e-05,38646835,7558112
MULT,Hash,20100,5.025e-05,7098697,3878608
MULT,Tree,20100,5.025e-05,26173325,3926752
TRANS,Hash,20100,5.025e-05,72,0
TRANS,Tree,20100,5.025e-05,42,0
ESCALAR,Hash,20100,5.025e-05,227576,0
ESCALAR,Tree,20100,5.025e-05,601655,0
SET,Hash,20100,5.025e-05,5315115,3862480
SET,Tree,20100,5.025e-05,16684148,4481120
GET,Hash,20100,5.025e-05,984055,0
GET,Tree,20100,5.025e-05,4643954,0
SOMA,Hash,21100,5.275e-05,17142895,8727632
SOMA,Tree,21100,5.275e-05,44768631,7822592
MULT,Hash,21100,5.275e-05,8354055,4840064
MULT,Tree,21100,5.275e-05,28863574,4287400
TRANS,Hash,21100,5.275e-05,19,0
TRANS,Tree,21100,5.275e-05,33,0
ESCALAR,Hash,21100,5.275e-05,261234,0
ESCALAR,Tree,21100,5.275e-05,644081,0
SET,Hash,21100,5.275e-05,6015241,4663168
SET,Tree,21100,5.275e-05,17444223,4646360
GET,Hash,21100,5.275e-05,930292,0
GET,Tree,21100,5.275e-05,4896942,0
SOMA,Hash,22100,5.525e-05,14857051,8983376
SOMA,Tree,22100,5.525e-05,43157382,8082624
MULT,Hash,22100,5.525e-05,9036904,5083008
MULT,Tree,22100,5.525e-05,31791235,4565888
TRANS,Hash,22100,5.525e-05,19,0
TRANS,Tree,22100,5.525e-05,34,0
ESCALAR,Hash,22100,5.525e-05,236786,0
ESCALAR,Tree,22100,5.525e-05,675395,0
SET,Hash,22100,5.525e-05,6233170,4791168
SET,Tree,22100,5.525e-05,18436214,4824800
GET,Hash,22100,5.525e-05,956933,0
GET,Tree,22100,5.525e-05,5114605,0
SOMA,Hash,23100,5.775e-05,15631679,9239504
SOMA,Tree,23100,5.775e-05,44891768,8348272
MULT,Hash,23100,5.775e-05,9539856,5361408
MULT,Tree,23100,5.775e-05,35387650,4886840
TRANS,Hash,23100,5.775e-05,19,0
TRANS,Tree,23100,5.775e-05,35,0
ESCALAR,Hash,23100,5.775e-05,252965,0
ESCALAR,Tree,23100,5.775e-05,705013,0
SET,Hash,23100,5.775e-05,6472221,4919168
SET,Tree,23100,5.775e-05,19330989,4997960
GET,Hash,23100,5.775e-05,1020854,0
GET,Tree,23100,5.775e-05,5434677,0
SOMA,Hash,24100,6.025e-05,16301185,9495248
SOMA,Tree,24100,6.025e-05,51172738,8599680
MULT,Hash,24100,6.025e-05,10381885,5656064
MULT,Tree,24100,6.025e-05,37268624,5236536
TRANS,Hash,24100,6.025e-05,18,0
TRANS,Tree,24100,6.025e-05,37,0
ESCALAR,Hash,24100,6.025e-05,275790,0
ESCALAR,Tree,24100,6.025e-05,722698,0
SET,Hash,24100,6.025e-05,6738042,5047168
SET,Tree,24100,6.025e-05,20220798,5170152
GET,Hash,24100,6.025e-05,1063769,0
GET,Tree,24100,6.025e-05,5611292,0
SOMA,Hash,25100,6.275e-05,17187514,9751632
SOMA,Tree,25100,6.275e-05,49070684,8850328
MULT,Hash,25100,6.275e-05,11254355,5983360
MULT,Tree,25100,6.275e-05,40191877,5589272
TRANS,Hash,25100,6.275e-05,26,0
TRANS,Tree,25100,6.275e-05,30,0
ESCALAR,Hash,25100,6.275e-05,257364,0
ESCALAR,Tree,25100,6.275e-05,753484,0
SET,Hash,25100,6.275e-05,7032612,5175168
SET,Tree,25100,6.275e-05,21002653,5329056
GET,Hash,25100,6.275e-05,1157103,0
GET,Tree,25100,6.275e-05,5818256,0
SOMA,Hash,26100,6.525e-05,17897925,10007632
SOMA,Tree,26100,6.525e-05,52721580,9116216
MULT,Hash,26100,6.525e-05,12946354,6278400
MULT,Tree,26100,6.525e-05,46375640,5935432
TRANS,Hash,26100,6.525e-05,24,0
TRANS,Tree,26100,6.525e-05,26,0
ESCALAR,Hash,26100,6.525e-05,277269,0
ESCALAR,Tree,26100,6.525e-05,923623,0
SET,Hash,26100,6.525e-05,7340493,5303168
SET,Tree,26100,6.525e-05,22256551,5492536
GET,Hash,26100,6.525e-05,1225493,0
GET,Tree,26100,6.525e-05,6206476,0
SOMA,Hash,27100,6.775e-05,19603363,10263248
SOMA,Tree,27100,6.775e-05,55799396,9363728
MULT,Hash,27100,6.775e-05,13411427,6669440
MULT,Tree,27100,6.775e-05,47719690,6354768
TRANS,Hash,27100,6.775e-05,35,0
TRANS,Tree,27100,6.775e-05,22,0
ESCALAR,Hash,27100,6.775e-05,284877,0
ESCALAR,Tree,27100,6.775e-05,806834,0
SET,Hash,27100,6.775e-05,7560065,5431168
SET,Tree,27100,6.775e-05,22801295,5649240
GET,Hash,27100,6.775e-05,1251985,0
GET,Tree,27100,6.775e-05,6489706,0
SOMA,Hash,28100,7.025e-05,19464726,10519504
SOMA,Tree,28100,7.025e-05,57603018,9604848
MULT,Hash,28100,7.025e-05,14874954,6955392
MULT,Tree,28100,7.025e-05,51450788,6673704
TRANS,Hash,28100,7.025e-05,17,0
TRANS,Tree,28100,7.025e-05,169,0
ESCALAR,Hash,28100,7.025e-05,294148,0
ESCALAR,Tree,28100,7.025e-05,836381,0
SET,Hash,28100,7.025e-05,7770096,5559168
SET,Tree,28100,7.025e-05,23651861,5805328
GET,Hash,28100,7.025e-05,1306068,0
GET,Tree,28100,7.025e-05,6735281,0
SOMA,Hash,29100,7.275e-05,19468118,10775248
SOMA,Tree,29100,7.275e-05,58129505,9846840
MULT,Hash,29100,7.275e-05,14976532,7312640
MULT,Tree,29100,7.275e-05,53925511,7044992
TRANS,Hash,29100,7.275e-05,26,0
TRANS,Tree,29100,7.275e-05,31,0
ESCALAR,Hash,29100,7.275e-05,302318,0
ESCALAR,Tree,29100,7.275e-05,1626359,0
SET,Hash,29100,7.275e-05,8021929,5687168
SET,Tree,29100,7.275e-05,24815178,5960712
GET,Hash,29100,7.275e-05,1395052,0
GET,Tree,29100,7.275e-05,7021273,0
SOMA,Hash,30100,7.525e-05,20502220,11031248
SOMA,Tree,30100,7.525e-05,63099092,10088176
MULT,Hash,30100,7.525e-05,18203022,9135056
MULT,Tree,30100,7.525e-05,61285040,7503776
TRANS,Hash,30100,7.525e-05,40,0
TRANS,Tree,30100,7.525e-05,37,0
ESCALAR,Hash,30100,7.525e-05,304655,0
ESCALAR,Tree,30100,7.525e-05,872454,0
SET,Hash,30100,7.525e-05,8285857,5815168
SET,Tree,30100,7.525e-05,25492485,6105888
GET,Hash,30100,7.525e-05,1419428,0
GET,Tree,30100,7.525e-05,7287916,0
SOMA,Hash,31100,7.775e-05,21500211,11286992
SOMA,Tree,31100,7.775e-05,62424149,10328232
MULT,Hash,31100,7.775e-05,18374863,9532368
MULT,Tree,31100,7.775e-05,63901653,7906776
TRANS,Hash,31100,7.775e-05,34,0
TRANS,Tree,31100,7.775e-05,83,0
ESCALAR,Hash,31100,7.775e-05,332747,0
ESCALAR,Tree,31100,7.775e-05,911349,0
SET,Hash,31100,7.775e-05,8666179,5943168
SET,Tree,31100,7.775e-05,26424204,6263472
GET,Hash,31100,7.775e-05,1501235,0
GET,Tree,31100,7.775e-05,7726028,0
SOMA,Hash,32100,8.025e-05,22291908,11542992
SOMA,Tree,32100,8.025e-05,67614412,10569304
MULT,Hash,32100,8.025e-05,19511061,9920464
MULT,Tree,32100,8.025e-05,67073688,8316232
TRANS,Hash,32100,8.025e-05,26,0
TRANS,Tree,32100,8.025e-05,58,0
ESCALAR,Hash,32100,8.025e-05,310764,0
ESCALAR,Tree,32100,8.025e-05,1638759,0
SET,Hash,32100,8.025e-05,8881649,6071168
SET,Tree,32100,8.025e-05,27481792,6407944
GET,Hash,32100,8.025e-05,1571227,0
GET,Tree,32100,8.025e-05,7850412,0
SOMA,Hash,33100,8.275e-05,22416009,11799248
SOMA,Tree,33100,8.275e-05,69942631,10807168
MULT,Hash,33100,8.275e-05,20414749,10332368
MULT,Tree,33100,8.275e-05,71119787,8722408
TRANS,Hash,33100,8.275e-05,32,0
TRANS,Tree,33100,8.275e-05,39,0
ESCALAR,Hash,33100,8.275e-05,333641,0
ESCALAR,Tree,33100,8.275e-05,966605,0
SET,Hash,33100,8.275e-05,9080659,6199168
SET,Tree,33100,8.275e-05,28079438,6554088
GET,Hash,33100,8.275e-05,1599015,0
GET,Tree,33100,8.275e-05,8040063,0
SOMA,Hash,34100,8.525e-05,22856062,12055248
SOMA,Tree,34100,8.525e-05,68368000,11041376
MULT,Hash,34100,8.525e-05,21622840,10758224
MULT,Tree,34100,8.525e-05,76264132,9157072
TRANS,Hash,34100,8.525e-05,19,0
TRANS,Tree,34100,8.525e-05,28,0
ESCALAR,Hash,34100,8.525e-05,319211,0
ESCALAR,Tree,34100,8.525e-05,967271,0
SET,Hash,34100,8.525e-05,9310555,6327168
SET,Tree,34100,8.525e-05,28940267,6699880
GET,Hash,34100,8.525e-05,1651181,0
GET,Tree,34100,8.525e-05,8583249,0
SOMA,Hash,35100,8.775e-05,23360682,12311376
SOMA,Tree,35100,8.775e-05,70231731,11269888
MULT,Hash,35100,8.775e-05,22983498,11245264
MULT,Tree,35100,8.775e-05,81624908,9623272
TRANS,Hash,35100,8.775e-05,25,0
TRANS,Tree,35100,8.775e-05,36,0
ESCALAR,Hash,35100,8.775e-05,334756,0
ESCALAR,Tree,35100,8.775e-05,986237,0
SET,Hash,35100,8.775e-05,9687847,6455168
SET,Tree,35100,8.775e-05,30060969,6843472
GET,Hash,35100,8.775e-05,1824312,0
GET,Tree,35100,8.775e-05,8618981,0
SOMA,Hash,36100,9.025e-05,25094053,12567376
SOMA,Tree,36100,9.025e-05,73203880,11514304
MULT,Hash,36100,9.025e-05,24283382,11645264
MULT,Tree,36100,9.025e-05,84770901,10020000
TRANS,Hash,36100,9.025e-05,19,0
TRANS,Tree,36100,9.025e-05,36,0
ESCALAR,Hash,36100,9.025e-05,328772,0
ESCALAR,Tree,36100,9.025e-05,1002512,0
SET,Hash,36100,9.025e-05,9885352,6583168
SET,Tree,36100,9.025e-05,30798405,6988736
GET,Hash,36100,9.025e-05,1823167,0
GET,Tree,36100,9.025e-05,9099959,0
SOMA,Hash,37100,9.275e-05,25059997,12823248
SOMA,Tree,37100,9.275e-05,74734529,11748664
MULT,Hash,37100,9.275e-05,25566380,12088784
MULT,Tree,37100,9.275e-05,89739846,10452696
TRANS,Hash,37100,9.275e-05,20,0
TRANS,Tree,37100,9.275e-05,23,0
ESCALAR,Hash,37100,9.275e-05,400467,0
ESCALAR,Tree,37100,9.275e-05,1064494,0
SET,Hash,37100,9.275e-05,10323473,6711168
SET,Tree,37100,9.275e-05,31706608,7115432
GET,Hash,37100,9.275e-05,1851745,0
GET,Tree,37100,9.275e-05,9330336,0
SOMA,Hash,38100,9.525e-05,29473833,13078864
SOMA,Tree,38100,9.525e-05,82183622,11971624
MULT,Hash,38100,9.525e-05,28978166,12633936
MULT,Tree,38100,9.525e-05,99659636,10973704
TRANS,Hash,38100,9.525e-05,38,0
TRANS,Tree,38100,9.525e-05,38,0
ESCALAR,Hash,38100,9.525e-05,400928,0
ESCALAR,Tree,38100,9.525e-05,1093543,0
SET,Hash,38100,9.525e-05,10482770,6839168
SET,Tree,38100,9.525e-05,32873381,7255328
GET,Hash,38100,9.525e-05,1961120,0
GET,Tree,38100,9.525e-05,9476928,0
SOMA,Hash,39100,9.775e-05,26526644,13335120
SOMA,Tree,39100,9.775e-05,78626421,12204912
MULT,Hash,39100,9.775e-05,33765002,13086416
MULT,Tree,39100,9.775e-05,105140388,11402096
TRANS,Hash,39100,9.775e-05,18,0
TRANS,Tree,39100,9.775e-05,32,0
ESCALAR,Hash,39100,9.775e-05,372460,0
ESCALAR,Tree,39100,9.775e-05,1501212,0
SET,Hash,39100,9.775e-05,10900009,6967168
SET,Tree,39100,9.775e-05,33695164,7405080
GET,Hash,39100,9.775e-05,2003658,0
GET,Tree,39100,9.775e-05,9942983,0
SOMA,Hash,41000,0.0001025,28788375,13821392
SOMA,Tree,41000,0.0001025,86954954,12640784
MULT,Hash,41000,0.0001025,31961997,14084304
MULT,Tree,41000,0.0001025,114175267,12342744
TRANS,Hash,41000,0.0001025,20,0
TRANS,Tree,41000,0.0001025,33,0
ESCALAR,Hash,41000,0.0001025,460870,0
ESCALAR,Tree,41000,0.0001025,1147997,0
SET,Hash,41000,0.0001025,11354012,7210368
SET,Tree,41000,0.0001025,34975901,7664256
GET,Hash,41000,0.0001025,2118499,0
GET,Tree,41000,0.0001025,10375786,0
SOMA,Hash,51000,0.0001275,42584357,19148064
SOMA,Tree,51000,0.0001275,107434211,14921216
MULT,Hash,51000,0.0001275,61523224,22746144
MULT,Tree,51000,0.0001275,184305613,17766464
TRANS,Hash,51000,0.0001275,100,0
TRANS,Tree,51000,0.0001275,53,0
ESCALAR,Hash,51000,0.0001275,465096,0
ESCALAR,Tree,51000,0.0001275,1346088,0
SET,Hash,51000,0.0001275,15160374,9854032
SET,Tree,51000,0.0001275,44231558,8957880
GET,Hash,51000,0.0001275,2550883,0
GET,Tree,51000,0.0001275,13198615,0
SOMA,Hash,61000,0.0001525,47621128,21707296
SOMA,Tree,61000,0.0001525,130878841,17174712
MULT,Hash,61000,0.0001525,105703049,35473264
MULT,Tree,61000,0.0001525,274957311,24128376
TRANS,Hash,61000,0.0001525,19,0
TRANS,Tree,61000,0.0001525,69,0
ESCALAR,Hash,61000,0.0001525,680118,0
ESCALAR,Tree,61000,0.0001525,1669813,0
SET,Hash,61000,0.0001525,17673994,11134032
SET,Tree,61000,0.0001525,53465778,10190256
GET,Hash,61000,0.0001525,3198647,0
GET,Tree,61000,0.0001525,16106215,0
SOMA,Hash,71000,0.0001775,57810598,24267936
SOMA,Tree,71000,0.0001775,155122918,19420112
MULT,Hash,71000,0.0001775,146646771,43841776
MULT,Tree,71000,0.0001775,408999204,31525536
TRANS,Hash,71000,0.0001775,136,0
TRANS,Tree,71000,0.0001775,32,0
ESCALAR,Hash,71000,0.0001775,839352,0
ESCALAR,Tree,71000,0.0001775,2810009,0
SET,Hash,71000,0.0001775,20656897,12414032
SET,Tree,71000,0.0001775,64314761,11373088
GET,Hash,71000,0.0001775,3908365,0
GET,Tree,71000,0.0001775,19871199,0
SOMA,Hash,81000,0.0002025,70650644,26827296
SOMA,Tree,81000,0.0002025,179694083,21661400
